frequency_Hz,tf
49006000.0,(-0.0028248595864503578-0.7053795200392777j)
49007000.0,(-0.0028417594373332192-0.7053757081665488j)
49008000.0,(-0.002858659009863052-0.7053718960906497j)
49009000.0,(-0.0028755583040544095-0.7053680838115919j)
49010000.0,(-0.00289245731992318-0.7053642713293867j)
49011000.0,(-0.002909356057484243-0.7053604586440452j)
49012000.0,(-0.0029262545167529417-0.7053566457555794j)
49013000.0,(-0.002943152697744281-0.7053528326640005j)
49014000.0,(-0.0029600506004736913-0.7053490193693195j)
49015000.0,(-0.002976948224956335-0.7053452058715481j)
49016000.0,(-0.0029938455712075433-0.7053413921706972j)
49017000.0,(-0.003010742639242355-0.7053375782667787j)
49018000.0,(-0.003027639429075817-0.7053337641598039j)
49019000.0,(-0.0030445359407236055-0.7053299498497834j)
49020000.0,(-0.003061432174200732-0.7053261353367295j)
49021000.0,(-0.003078328129522186-0.7053223206206531j)
49022000.0,(-0.0030952238067036746-0.7053185057015655j)
49023000.0,(-0.0031121192057599295-0.7053146905794784j)
49024000.0,(-0.00312901432670652-0.7053108752544027j)
49025000.0,(-0.0031459091695583805-0.7053070597263498j)
49026000.0,(-0.003162803734330753-0.7053032439953313j)
49027000.0,(-0.0031796980210392046-0.7052994280613581j)
49028000.0,(-0.003196592029698468-0.7052956119244421j)
49029000.0,(-0.003213485760324264-0.7052917955845945j)
49030000.0,(-0.0032303792129315654-0.7052879790418262j)
49031000.0,(-0.0032472723875351306-0.7052841622961488j)
49032000.0,(-0.003264165284151012-0.7052803453475736j)
49033000.0,(-0.0032810579027936077-0.7052765281961121j)
49034000.0,(-0.0032979502434789146-0.7052727108417756j)
49035000.0,(-0.0033148423062216302-0.7052688932845751j)
49036000.0,(-0.0033317340910370636-0.7052650755245221j)
49037000.0,(-0.0033486255979405617-0.7052612575616279j)
49038000.0,(-0.0033655168269472154-0.7052574393959042j)
49039000.0,(-0.003382407778072269-0.7052536210273618j)
49040000.0,(-0.0033992984513309477-0.7052498024560119j)
49041000.0,(-0.0034161888467386186-0.7052459836818664j)
49042000.0,(-0.0034330789643100316-0.7052421647049363j)
49043000.0,(-0.003449968804060963-0.7052383455252329j)
49044000.0,(-0.003466858366006209-0.7052345261427676j)
49045000.0,(-0.0034837476501611304-0.7052307065575517j)
49046000.0,(-0.003500636656541097-0.7052268867695959j)
49047000.0,(-0.003517525385160985-0.7052230667789129j)
49048000.0,(-0.0035344138360362564-0.7052192465855128j)
49049000.0,(-0.0035513020091821183-0.7052154261894069j)
49050000.0,(-0.003568189904613621-0.7052116055906072j)
49051000.0,(-0.003585077522346173-0.7052077847891244j)
49052000.0,(-0.0036019648623948635-0.7052039637849701j)
49053000.0,(-0.0036188519247748467-0.7052001425781557j)
49054000.0,(-0.0036357387095013304-0.7051963211686924j)
49055000.0,(-0.00365262521658982-0.705192499556591j)
49056000.0,(-0.003669511446055322-0.7051886777418633j)
49057000.0,(-0.0036863973979128356-0.7051848557245205j)
49058000.0,(-0.0037032830721779307-0.705181033504574j)
49059000.0,(-0.0037201684688655356-0.7051772110820349j)
49060000.0,(-0.0037370535879911347-0.7051733884569145j)
49061000.0,(-0.003753938429569452-0.7051695656292241j)
49062000.0,(-0.0037708229936165797-0.705165742598975j)
49063000.0,(-0.003787707280146866-0.7051619193661783j)
49064000.0,(-0.0038045912891757007-0.7051580959308457j)
49065000.0,(-0.003821475020718521-0.7051542722929878j)
49066000.0,(-0.003838358474790582-0.7051504484526167j)
49067000.0,(-0.0038552416514067668-0.7051466244097429j)
49068000.0,(-0.003872124550582574-0.705142800164378j)
49069000.0,(-0.0038890071723330596-0.7051389757165336j)
49070000.0,(-0.0039058895166734684-0.7051351510662204j)
49071000.0,(-0.003922771583618953-0.7051313262134499j)
49072000.0,(-0.003939653373184887-0.7051275011582335j)
49073000.0,(-0.003956534885386322-0.7051236759005823j)
49074000.0,(-0.003973416120238406-0.7051198504405074j)
49075000.0,(-0.003990297077756586-0.7051160247780205j)
49076000.0,(-0.004007177757955827-0.7051121989131324j)
49077000.0,(-0.0040240581608516415-0.7051083728458546j)
49078000.0,(-0.004040938286458683-0.7051045465761985j)
49079000.0,(-0.004057818134792883-0.7051007201041747j)
49080000.0,(-0.0040746977058687215-0.7050968934297951j)
49081000.0,(-0.004091576999702049-0.7050930665530708j)
49082000.0,(-0.004108456016307737-0.7050892394740128j)
49083000.0,(-0.004125334755700914-0.7050854121926328j)
49084000.0,(-0.004142213217896902-0.7050815847089416j)
49085000.0,(-0.0041590914029108125-0.7050777570229505j)
49086000.0,(-0.004175969310758111-0.7050739291346709j)
49087000.0,(-0.004192846941453628-0.705070101044114j)
49088000.0,(-0.004209724295012983-0.7050662727512911j)
49089000.0,(-0.004226601371451229-0.7050624442562133j)
49090000.0,(-0.0042434781707832644-0.7050586155588918j)
49091000.0,(-0.004260354693024761-0.7050547866593379j)
49092000.0,(-0.004277230938190416-0.705050957557563j)
49093000.0,(-0.0042941069062959955-0.7050471282535781j)
49094000.0,(-0.004310982597356286-0.7050432987473941j)
49095000.0,(-0.004327858011386497-0.7050394690390231j)
49096000.0,(-0.004344733148402229-0.7050356391284757j)
49097000.0,(-0.004361608008418132-0.7050318090157631j)
49098000.0,(-0.0043784825914499476-0.7050279787008968j)
49099000.0,(-0.00439535689751223-0.7050241481838878j)
49100000.0,(-0.004412230926621188-0.7050203174647474j)
49101000.0,(-0.004429104678790897-0.705016486543487j)
49102000.0,(-0.004445978154037241-0.7050126554201173j)
49103000.0,(-0.004462851352375238-0.70500882409465j)
49104000.0,(-0.004479724273819973-0.7050049925670961j)
49105000.0,(-0.0044965969183869406-0.7050011608374669j)
49106000.0,(-0.004513469286090955-0.7049973289057734j)
49107000.0,(-0.0045303413769476044-0.7049934967720269j)
49108000.0,(-0.004547213190972038-0.7049896644362389j)
49109000.0,(-0.0045640847281788206-0.7049858318984203j)
49110000.0,(-0.004580955988584255-0.7049819991585823j)
49111000.0,(-0.004597826972202595-0.7049781662167363j)
49112000.0,(-0.0046146976790495155-0.7049743330728928j)
49113000.0,(-0.004631568109140133-0.7049704997270642j)
49114000.0,(-0.004648438262489488-0.7049666661792606j)
49115000.0,(-0.0046653081391128965-0.7049628324294939j)
49116000.0,(-0.0046821777390255006-0.7049589984777749j)
49117000.0,(-0.004699047062242916-0.704955164324115j)
49118000.0,(-0.00471591610877943-0.7049513299685249j)
49119000.0,(-0.004732784878651206-0.7049474954110161j)
49120000.0,(-0.004749653371872833-0.7049436606516002j)
49121000.0,(-0.004766521588459672-0.704939825690288j)
49122000.0,(-0.004783389528427278-0.7049359905270907j)
49123000.0,(-0.00480025719179019-0.7049321551620192j)
49124000.0,(-0.0048171245785640525-0.7049283195950853j)
49125000.0,(-0.004833991688763867-0.7049244838262997j)
49126000.0,(-0.00485085852240496-0.7049206478556737j)
49127000.0,(-0.004867725079502515-0.7049168116832184j)
49128000.0,(-0.0048845913600716615-0.704912975308945j)
49129000.0,(-0.004901457364127462-0.7049091387328648j)
49130000.0,(-0.00491832309168545-0.7049053019549889j)
49131000.0,(-0.004935188542760537-0.7049014649753281j)
49132000.0,(-0.004952053717368169-0.7048976277938944j)
49133000.0,(-0.004968918615523247-0.7048937904106982j)
49134000.0,(-0.0049857832372412845-0.7048899528257507j)
49135000.0,(-0.005002647582536882-0.7048861150390637j)
49136000.0,(-0.005019511651426112-0.7048822770506477j)
49137000.0,(-0.005036375443923459-0.7048784388605142j)
49138000.0,(-0.005053238960044638-0.7048746004686738j)
49139000.0,(-0.0050701021998045374-0.7048707618751382j)
49140000.0,(-0.005086965163217928-0.7048669230799187j)
49141000.0,(-0.005103827850301033-0.704863084083026j)
49142000.0,(-0.005120690261067981-0.7048592448844715j)
49143000.0,(-0.0051375523955349035-0.7048554054842661j)
49144000.0,(-0.005154414253716272-0.7048515658824215j)
49145000.0,(-0.005171275835627605-0.704847726078948j)
49146000.0,(-0.005188137141284107-0.7048438860738574j)
49147000.0,(-0.005204998170700818-0.7048400458671605j)
49148000.0,(-0.0052218589238931966-0.7048362054588685j)
49149000.0,(-0.00523871940087603-0.7048323648489928j)
49150000.0,(-0.005255579601665009-0.7048285240375444j)
49151000.0,(-0.0052724395262747714-0.7048246830245339j)
49152000.0,(-0.005289299174720895-0.7048208418099733j)
49153000.0,(-0.005306158547018585-0.7048170003938732j)
49154000.0,(-0.0053230176431827625-0.704813158776245j)
49155000.0,(-0.005339876463228839-0.7048093169570994j)
49156000.0,(-0.005356735007171875-0.7048054749364476j)
49157000.0,(-0.005373593275027095-0.7048016327143012j)
49158000.0,(-0.005390451266810023-0.7047977902906709j)
49159000.0,(-0.0054073089825351665-0.704793947665568j)
49160000.0,(-0.005424166422218352-0.7047901048390034j)
49161000.0,(-0.005441023585874225-0.7047862618109886j)
49162000.0,(-0.005457880473518626-0.7047824185815343j)
49163000.0,(-0.00547473708516598-0.7047785751506519j)
49164000.0,(-0.005491593420832081-0.7047747315183521j)
49165000.0,(-0.005508449480531943-0.7047708876846468j)
49166000.0,(-0.0055253052642803505-0.7047670436495465j)
49167000.0,(-0.005542160772093279-0.704763199413062j)
49168000.0,(-0.005559016003985399-0.7047593549752053j)
49169000.0,(-0.005575870959971965-0.7047555103359869j)
49170000.0,(-0.005592725640068125-0.7047516654954179j)
49171000.0,(-0.0056095800442893095-0.7047478204535094j)
49172000.0,(-0.005626434172650361-0.704743975210273j)
49173000.0,(-0.005643288025166665-0.7047401297657189j)
49174000.0,(-0.005660141601853484-0.704736284119859j)
49175000.0,(-0.005676994902725658-0.7047324382727042j)
49176000.0,(-0.005693847927798948-0.7047285922242652j)
49177000.0,(-0.0057107006770880575-0.7047247459745533j)
49178000.0,(-0.0057275531506082306-0.7047208995235799j)
49179000.0,(-0.005744405348374976-0.704717052871356j)
49180000.0,(-0.005761257270402895-0.7047132060178921j)
49181000.0,(-0.005778108916707783-0.7047093589631999j)
49182000.0,(-0.005794960287304567-0.7047055117072902j)
49183000.0,(-0.005811811382208234-0.7047016642501743j)
49184000.0,(-0.005828662201434345-0.7046978165918631j)
49185000.0,(-0.0058455127449980335-0.7046939687323676j)
49186000.0,(-0.005862363012914116-0.7046901206716992j)
49187000.0,(-0.005879213005198073-0.7046862724098686j)
49188000.0,(-0.005896062721865119-0.704682423946887j)
49189000.0,(-0.005912912162930031-0.7046785752827656j)
49190000.0,(-0.0059297613284086965-0.7046747264175152j)
49191000.0,(-0.005946610218315775-0.7046708773511472j)
49192000.0,(-0.005963458832666783-0.7046670280836722j)
49193000.0,(-0.005980307171476473-0.7046631786151017j)
49194000.0,(-0.00599715523476005-0.7046593289454467j)
49195000.0,(-0.006014003022533319-0.7046554790747179j)
49196000.0,(-0.006030850534810942-0.704651629002927j)
49197000.0,(-0.006047697771608181-0.7046477787300843j)
49198000.0,(-0.00606454473294026-0.7046439282562014j)
49199000.0,(-0.006081391418822287-0.7046400775812893j)
49200000.0,(-0.006098237829269418-0.7046362267053587j)
49201000.0,(-0.006115083964297086-0.7046323756284214j)
49202000.0,(-0.006131929823920383-0.7046285243504873j)
49203000.0,(-0.0061487754081543024-0.7046246728715682j)
49204000.0,(-0.006165620717014157-0.7046208211916752j)
49205000.0,(-0.006182465750515021-0.7046169693108191j)
49206000.0,(-0.0061993105086722245-0.704613117229011j)
49207000.0,(-0.006216154991500885-0.704609264946262j)
49208000.0,(-0.006232999199016163-0.7046054124625829j)
49209000.0,(-0.006249843131233357-0.7046015597779849j)
49210000.0,(-0.0062666867881675855-0.704597706892479j)
49211000.0,(-0.006283530169833798-0.7045938538060766j)
49212000.0,(-0.006300373276247508-0.7045900005187878j)
49213000.0,(-0.006317216107423602-0.7045861470306246j)
49214000.0,(-0.006334058663377559-0.7045822933415979j)
49215000.0,(-0.006350900944124261-0.704578439451718j)
49216000.0,(-0.006367742949679155-0.7045745853609966j)
49217000.0,(-0.006384584680057046-0.7045707310694448j)
49218000.0,(-0.00640142613527354-0.7045668765770732j)
49219000.0,(-0.006418267315343769-0.7045630218838929j)
49220000.0,(-0.006435108220282454-0.7045591669899149j)
49221000.0,(-0.006451948850105413-0.7045553118951503j)
49222000.0,(-0.006468789204827344-0.7045514565996104j)
49223000.0,(-0.006485629284463547-0.7045476011033055j)
49224000.0,(-0.006502469089029379-0.7045437454062472j)
49225000.0,(-0.006519308618539766-0.7045398895084464j)
49226000.0,(-0.006536147873010041-0.704536033409914j)
49227000.0,(-0.006552986852455167-0.7045321771106615j)
49228000.0,(-0.0065698255568907935-0.7045283206106989j)
49229000.0,(-0.006586663986331469-0.704524463910038j)
49230000.0,(-0.006603502140792779-0.7045206070086895j)
49231000.0,(-0.006620340020289891-0.7045167499066642j)
49232000.0,(-0.0066371776248376245-0.7045128926039738j)
49233000.0,(-0.006654014954451653-0.7045090351006286j)
49234000.0,(-0.006670852009146921-0.70450517739664j)
49235000.0,(-0.006687688788938593-0.7045013194920188j)
49236000.0,(-0.006704525293841924-0.7044974613867759j)
49237000.0,(-0.006721361523871842-0.7044936030809227j)
49238000.0,(-0.00673819747904359-0.7044897445744696j)
49239000.0,(-0.006755033159372638-0.7044858858674281j)
49240000.0,(-0.006771868564873878-0.7044820269598091j)
49241000.0,(-0.006788703695562749-0.7044781678516231j)
49242000.0,(-0.00680553855145403-0.7044743085428817j)
49243000.0,(-0.006822373132563396-0.7044704490335956j)
49244000.0,(-0.006839207438905298-0.7044665893237756j)
49245000.0,(-0.006856041470495669-0.7044627294134329j)
49246000.0,(-0.00687287522734917-0.7044588693025787j)
49247000.0,(-0.006889708709481338-0.7044550089912237j)
49248000.0,(-0.0069065419169070524-0.7044511484793788j)
49249000.0,(-0.0069233748496415615-0.7044472877670549j)
49250000.0,(-0.006940207507700036-0.7044434268542636j)
49251000.0,(-0.006957039891097789-0.704439565741015j)
49252000.0,(-0.0069738719998498535-0.7044357044273206j)
49253000.0,(-0.006990703833971155-0.7044318429131912j)
49254000.0,(-0.007007535393477457-0.7044279811986377j)
49255000.0,(-0.007024366678383532-0.7044241192836714j)
49256000.0,(-0.007041197688704682-0.7044202571683029j)
49257000.0,(-0.007058028424456115-0.7044163948525434j)
49258000.0,(-0.007074858885652547-0.7044125323364036j)
49259000.0,(-0.007091689072309789-0.7044086696198945j)
49260000.0,(-0.0071085189844426935-0.704404806703027j)
49261000.0,(-0.0071253486220664184-0.7044009435858124j)
49262000.0,(-0.007142177985196183-0.7043970802682614j)
49263000.0,(-0.007159007073847067-0.7043932167503848j)
49264000.0,(-0.007175835888034465-0.7043893530321939j)
49265000.0,(-0.007192664427773336-0.7043854891136995j)
49266000.0,(-0.00720949269307883-0.7043816249949123j)
49267000.0,(-0.007226320683966378-0.7043777606758437j)
49268000.0,(-0.007243148400450852-0.7043738961565041j)
49269000.0,(-0.0072599758425474946-0.7043700314369049j)
49270000.0,(-0.0072768030102714374-0.7043661665170567j)
49271000.0,(-0.007293629903638156-0.7043623013969709j)
49272000.0,(-0.007310456522662412-0.7043584360766578j)
49273000.0,(-0.00732728286735949-0.7043545705561285j)
49274000.0,(-0.00734410893774479-0.7043507048353944j)
49275000.0,(-0.007360934733833157-0.7043468389144663j)
49276000.0,(-0.00737776025564006-0.7043429727933544j)
49277000.0,(-0.007394585503180334-0.7043391064720705j)
49278000.0,(-0.0074114104764693425-0.7043352399506251j)
49279000.0,(-0.007428235175522225-0.7043313732290291j)
49280000.0,(-0.007445059600354126-0.7043275063072938j)
49281000.0,(-0.007461883750980338-0.7043236391854296j)
49282000.0,(-0.0074787076274157455-0.7043197718634474j)
49283000.0,(-0.007495531229675793-0.7043159043413588j)
49284000.0,(-0.00751235455777542-0.7043120366191741j)
49285000.0,(-0.00752917761173001-0.7043081686969045j)
49286000.0,(-0.007546000391554522-0.7043043005745605j)
49287000.0,(-0.0075628228972642545-0.7043004322521536j)
49288000.0,(-0.007579645128874349-0.7042965637296941j)
49289000.0,(-0.007596467086399845-0.7042926950071937j)
49290000.0,(-0.00761328876985602-0.7042888260846623j)
49291000.0,(-0.007630110179258148-0.7042849569621118j)
49292000.0,(-0.007646931314621281-0.7042810876395521j)
49293000.0,(-0.007663752175960494-0.704277218116995j)
49294000.0,(-0.0076805727632908135-0.7042733483944508j)
49295000.0,(-0.007697393076627968-0.7042694784719304j)
49296000.0,(-0.0077142131159866475-0.7042656083494454j)
49297000.0,(-0.007731032881382087-0.704261738027006j)
49298000.0,(-0.0077478523728295-0.7042578675046229j)
49299000.0,(-0.007764671590343943-0.704253996782308j)
49300000.0,(-0.007781490533940889-0.7042501258600712j)
49301000.0,(-0.007798309203635011-0.7042462547379237j)
49302000.0,(-0.007815127599441803-0.7042423834158764j)
49303000.0,(-0.00783194572137629-0.7042385118939404j)
49304000.0,(-0.007848763569453961-0.7042346401721262j)
49305000.0,(-0.007865581143689616-0.704230768250445j)
49306000.0,(-0.007882398444098188-0.7042268961289073j)
49307000.0,(-0.007899215470695675-0.7042230238075246j)
49308000.0,(-0.0079160322234963-0.704219151286307j)
49309000.0,(-0.007932848702515871-0.7042152785652659j)
49310000.0,(-0.007949664907769197-0.7042114056444121j)
49311000.0,(-0.007966480839271615-0.704207532523756j)
49312000.0,(-0.007983296497038434-0.7042036592033095j)
49313000.0,(-0.008000111881084227-0.7041997856830824j)
49314000.0,(-0.008016926991424795-0.7041959119630861j)
49315000.0,(-0.008033741828074795-0.7041920380433314j)
49316000.0,(-0.0080505563910498-0.7041881639238289j)
49317000.0,(-0.008067370680364677-0.7041842896045898j)
49318000.0,(-0.008084184696034776-0.7041804150856248j)
49319000.0,(-0.008100998438075128-0.7041765403669448j)
49320000.0,(-0.008117811906500788-0.7041726654485606j)
49321000.0,(-0.008134625101327229-0.7041687903304832j)
49322000.0,(-0.008151438022569511-0.7041649150127232j)
49323000.0,(-0.008168250670242518-0.7041610394952916j)
49324000.0,(-0.008185063044361757-0.7041571637781993j)
